province,temperature,month
Nunavut,6.6,8
Nunavut,10.7,8
Northwest Territories,1.1,8
Northwest Territories,1.5,8
Northwest Territories,8.3,8
Northwest Territories,7.9,8
Northwest Territories,4.5,8
Northwest Territories,4.4,8
Northwest Territories,5,8
Northwest Territories,1.9,8
Alberta,16.1,8
Alberta,15.7,8
Alberta,16.8,8
Alberta,15.7,8
Alberta,16.1,8
Alberta,17.6,8
Alberta,15.2,8
Alberta,15.1,8
Alberta,17.1,8
Alberta,16,8
Alberta,17.4,8
Alberta,17,8
Alberta,15.7,8
Alberta,16.5,8
Alberta,16.1,8
Alberta,16.6,8
Alberta,15.2,8
Alberta,17.6,8
Alberta,16.3,8
Alberta,15.1,8
Alberta,17.6,8
Alberta,16,8
Alberta,16.5,8
Alberta,15.7,8
Alberta,15.8,8
Alberta,15.8,8
Alberta,16.7,8
Alberta,16.3,8
Alberta,19.1,8
Alberta,16.3,8
Alberta,16.2,8
Alberta,15.6,8
Alberta,15.9,8
Alberta,16.3,8
Alberta,16.2,8
Alberta,17.3,8
Alberta,15.7,8
Alberta,16.8,8
Alberta,16.4,8
Alberta,16.8,8
Alberta,15.8,8
Alberta,16.1,8
Alberta,16.1,8
Alberta,15.1,8
Alberta,16.1,8
Alberta,16.2,8
Alberta,15.9,8
Alberta,,8
Alberta,16.4,8
Alberta,16,8
Alberta,16.1,8
Alberta,15.3,8
Alberta,16.4,8
Alberta,16.3,8
Alberta,15.9,8
Alberta,14.4,8
Alberta,16.1,8
Alberta,15.7,8
Alberta,16.4,8
Alberta,17.7,8
Alberta,15.6,8
Alberta,15.5,8
Alberta,17.1,8
Alberta,16.5,8
Alberta,16,8
Alberta,15.3,8
Alberta,15.6,8
Alberta,,8
Alberta,16.2,8
Alberta,16.1,8
Alberta,15.7,8
Alberta,15.2,8
Alberta,15.6,8
Alberta,16.1,8
Alberta,15.7,8
Alberta,18.2,8
Alberta,16.2,8
Alberta,18,8
Alberta,19.4,8
Alberta,19.5,8
Alberta,16.1,8
Alberta,16.8,8
Alberta,19.5,8
Alberta,18.9,8
Alberta,18.7,8
Alberta,18.6,8
Alberta,17,8
Alberta,19.1,8
Alberta,18.1,8
Alberta,17,8
Alberta,15,8
Alberta,16.8,8
Alberta,17.4,8
Alberta,15.8,8
Alberta,13.9,8
Alberta,15.2,8
Alberta,17.8,8
Alberta,17.1,8
Alberta,15.6,8
Alberta,17.8,8
Alberta,18.9,8
Alberta,18.2,8
Alberta,,8
Alberta,15.7,8
Alberta,15.7,8
Alberta,19.4,8
Alberta,18.2,8
Alberta,17.9,8
Alberta,15.8,8
Alberta,18,8
Alberta,14.6,8
Alberta,15.9,8
Alberta,18.3,8
Alberta,17.5,8
Alberta,18.6,8
Alberta,17.5,8
Alberta,17.8,8
Alberta,16.2,8
Alberta,16.4,8
Alberta,17.5,8
Alberta,19.2,8
Alberta,19.6,8
Alberta,17.7,8
Alberta,20.2,8
Alberta,18.9,8
Alberta,18.2,8
Alberta,17.1,8
Alberta,15.2,8
Alberta,18.5,8
Alberta,17.4,8
Alberta,17.6,8
Alberta,18,8
Alberta,17.6,8
Alberta,18.9,8
Alberta,19.2,8
Alberta,19.2,8
Alberta,19.2,8
Alberta,18.1,8
Alberta,17.6,8
Alberta,19.4,8
Alberta,18.2,8
Alberta,16.7,8
Alberta,20.5,8
Alberta,16.4,8
Alberta,18.4,8
Alberta,18.3,8
Alberta,18.2,8
Alberta,18.9,8
Alberta,,8
Alberta,18.4,8
Alberta,20.3,8
Alberta,20.6,8
Alberta,17.1,8
Alberta,15.4,8
Alberta,17.2,8
Alberta,17.4,8
Alberta,18.5,8
Alberta,18.5,8
Alberta,18.8,8
Alberta,19.9,8
Alberta,18.2,8
Alberta,18.6,8
Alberta,17.6,8
Alberta,19.5,8
Alberta,19.8,8
Alberta,17.7,8
Alberta,17.5,8
Alberta,17.6,8
Alberta,19.3,8
Alberta,19.3,8
Alberta,18.9,8
Alberta,18.7,8
Alberta,18.7,8
Alberta,18.7,8
Alberta,18.5,8
Alberta,17.5,8
Alberta,19.1,8
Alberta,19.8,8
Alberta,18.5,8
Alberta,20.4,8
Alberta,19.4,8
Alberta,19.7,8
Alberta,19,8
Alberta,14.8,8
Alberta,16.7,8
Alberta,15.2,8
Alberta,15.1,8
Alberta,14.4,8
Alberta,15.3,8
Alberta,13.5,8
Alberta,15.1,8
Alberta,17.2,8
Alberta,15.3,8
Alberta,10.2,8
Alberta,15.6,8
Alberta,14.9,8
Alberta,15.9,8
Alberta,14.6,8
Alberta,15.4,8
Alberta,14.3,8
Alberta,14.3,8
Alberta,14.9,8
Alberta,17.2,8
Alberta,14.5,8
Alberta,15,8
Alberta,16.2,8
Alberta,16.4,8
Alberta,10.3,8
Alberta,15.3,8
Alberta,15.4,8
Alberta,15.9,8
Alberta,16.5,8
Alberta,16.8,8
Alberta,15.1,8
Alberta,14.6,8
Alberta,16.1,8
Alberta,15.9,8
Alberta,15.9,8
Alberta,10.8,8
Alberta,15.4,8
Alberta,14,8
Alberta,14.6,8
Alberta,14,8
Alberta,15.3,8
Alberta,14.8,8
Alberta,14.1,8
Alberta,15.9,8
Alberta,15.9,8
Alberta,15.1,8
Alberta,14.9,8
Alberta,15.1,8
Alberta,14.8,8
Alberta,15,8
Alberta,14.8,8
Alberta,15,8
Alberta,15.4,8
Alberta,13.4,8
Alberta,15.1,8
Alberta,14.4,8
Alberta,14.6,8
Alberta,14.4,8
Alberta,15.1,8
Alberta,15,8
Alberta,15.1,8
Alberta,14.8,8
Alberta,15.3,8
Alberta,14.3,8
Alberta,15.1,8
Alberta,15.4,8
Alberta,15.4,8
Alberta,16.9,8
Alberta,15.8,8
Saskatchewan,17.9,8
Saskatchewan,17.8,8
Saskatchewan,19.9,8
Saskatchewan,19.2,8
Saskatchewan,19.5,8
Saskatchewan,19.2,8
Saskatchewan,17.9,8
Saskatchewan,18.9,8
Saskatchewan,18.8,8
Saskatchewan,18.4,8
Saskatchewan,18.6,8
Saskatchewan,18.6,8
Saskatchewan,18.8,8
Saskatchewan,18,8
Saskatchewan,19.4,8
Saskatchewan,16.4,8
Saskatchewan,20.2,8
Saskatchewan,19.3,8
Saskatchewan,19,8
Saskatchewan,18.2,8
Saskatchewan,18.7,8
Saskatchewan,18.1,8
Saskatchewan,18.3,8
Saskatchewan,18.2,8
Saskatchewan,19.7,8
Saskatchewan,,8
Saskatchewan,19.1,8
Saskatchewan,19.2,8
Saskatchewan,19,8
Saskatchewan,18.7,8
Saskatchewan,18.6,8
Saskatchewan,20.1,8
Saskatchewan,19.9,8
Saskatchewan,19.9,8
Saskatchewan,19.2,8
Saskatchewan,19.4,8
Saskatchewan,18.9,8
Saskatchewan,18.6,8
Saskatchewan,18.4,8
Saskatchewan,18.1,8
Saskatchewan,20,8
Saskatchewan,19,8
Saskatchewan,18.6,8
Saskatchewan,15.9,8
Saskatchewan,17.7,8
Saskatchewan,17.7,8
Saskatchewan,16.7,8
Saskatchewan,16.8,8
Saskatchewan,17.6,8
Saskatchewan,16.3,8
Saskatchewan,16.6,8
Saskatchewan,16.4,8
Saskatchewan,17.6,8
Saskatchewan,18.8,8
Saskatchewan,17.3,8
Saskatchewan,17.1,8
Saskatchewan,17.3,8
Saskatchewan,18.1,8
Saskatchewan,18,8
Saskatchewan,17.1,8
Saskatchewan,17.2,8
Saskatchewan,13.6,8
Saskatchewan,13.8,8
Saskatchewan,12.9,8
Saskatchewan,15.9,8
Saskatchewan,15.3,8
Saskatchewan,14.4,8
Saskatchewan,14.9,8
Saskatchewan,16.7,8
Saskatchewan,16.5,8
Saskatchewan,15.9,8
Saskatchewan,16.3,8
Saskatchewan,15.2,8
Saskatchewan,16,8
Saskatchewan,14.5,8
Saskatchewan,17.1,8
Saskatchewan,16.2,8
Saskatchewan,12.7,8
Saskatchewan,16.9,8
Saskatchewan,16.8,8
Saskatchewan,17.3,8
Manitoba,17.7,8
Manitoba,18.3,8
Manitoba,18.8,8
Manitoba,18.5,8
Manitoba,18.6,8
Manitoba,19.3,8
Manitoba,,8
Manitoba,,8
Manitoba,19.3,8
Manitoba,17.2,8
Manitoba,17.3,8
Manitoba,18.9,8
Manitoba,16.4,8
Manitoba,18.9,8
Manitoba,,8
Manitoba,,8
Manitoba,,8
Manitoba,19.4,8
Manitoba,19.3,8
Manitoba,19.3,8
Manitoba,,8
Manitoba,18.9,8
Manitoba,19.6,8
Manitoba,19.6,8
Manitoba,,8
Manitoba,17.5,8
Manitoba,,8
Manitoba,,8
Manitoba,18.5,8
Manitoba,20,8
Manitoba,19.7,8
Manitoba,20.9,8
Manitoba,18.7,8
Manitoba,19.4,8
Manitoba,17.5,8
Manitoba,17.7,8
Manitoba,18.4,8
Manitoba,19.6,8
Manitoba,18.3,8
Manitoba,19.9,8
Manitoba,18.2,8
Manitoba,18.6,8
Manitoba,16.7,8
Manitoba,,8
Manitoba,17.1,8
Manitoba,20.6,8
Manitoba,18.7,8
Manitoba,,8
Manitoba,18.7,8
Manitoba,18.6,8
Manitoba,18,8
Manitoba,19.1,8
Manitoba,19,8
Manitoba,19.7,8
Manitoba,17.7,8
Manitoba,16.3,8
Manitoba,18.6,8
Manitoba,17.6,8
Manitoba,17.6,8
Manitoba,17.5,8
Manitoba,13.5,8
Manitoba,13.5,8
Manitoba,13.5,8
Manitoba,15.4,8
Manitoba,15.2,8
Manitoba,15.2,8
Manitoba,17.7,8
Manitoba,18.4,8
Manitoba,15,8
Manitoba,14.8,8
Manitoba,17.1,8
Manitoba,13.9,8
Manitoba,15.1,8
Ontario,13.9,8
Ontario,15.7,8
Ontario,16,8
Ontario,18.4,8
Ontario,12.6,8
Ontario,16.3,8
Ontario,16.3,8
Ontario,16.3,8
Ontario,14.3,8
Ontario,14,8
Ontario,17.3,8
Ontario,17.4,8
Ontario,17.5,8
Ontario,16.1,8
Ontario,19.1,8
Ontario,17.6,8
Ontario,17.6,8
Ontario,18.6,8
Ontario,18.9,8
Ontario,19.6,8
Ontario,19.7,8
Ontario,16.6,8
Ontario,19.1,8
Ontario,17.5,8
Ontario,18,8
Ontario,17.3,8
Ontario,15.7,8
Ontario,17.3,8
Ontario,16.3,8
Ontario,16.3,8
Ontario,16.2,8
Ontario,,8
Ontario,15,8
Ontario,15.8,8
Ontario,15,8
Ontario,17.1,8
Ontario,17.3,8
Ontario,17.1,8
Ontario,16.2,8
Ontario,18,8
Ontario,15.3,8
Ontario,15.9,8
Ontario,17.8,8
Ontario,18.3,8
Ontario,16.1,8
Ontario,18.6,8
Ontario,16.3,8
Ontario,18.4,8
Ontario,18.6,8
Ontario,18.3,8
Ontario,18,8
Ontario,17,8
Ontario,16.6,8
Ontario,16.7,8
Ontario,16.4,8
Ontario,16.4,8
Ontario,16.1,8
Ontario,16.9,8
Ontario,15.2,8
Ontario,12.5,8
Ontario,15.6,8
Ontario,17.1,8
Ontario,16.5,8
Ontario,16.2,8
Ontario,16.1,8
Ontario,16.8,8
Ontario,17.3,8
Ontario,17.1,8
Ontario,19,8
Ontario,19.2,8
Ontario,19.3,8
Ontario,19.8,8
Ontario,19.6,8
Ontario,20.7,8
Ontario,18.3,8
Ontario,21.2,8
Ontario,19.7,8
Ontario,21.6,8
Ontario,20.5,8
Ontario,19.5,8
Ontario,20.2,8
Ontario,20.3,8
Ontario,21.2,8
Ontario,18.6,8
Ontario,19.2,8
Ontario,20,8
Ontario,19.7,8
Ontario,19.4,8
Ontario,17.8,8
Ontario,18.3,8
Ontario,19.4,8
Ontario,19.1,8
Ontario,20,8
Ontario,19,8
Ontario,17.3,8
Ontario,20.4,8
Ontario,20.7,8
Ontario,20.1,8
Ontario,19.2,8
Ontario,18.4,8
Ontario,20.1,8
Ontario,19.4,8
Ontario,20.4,8
Ontario,18.9,8
Ontario,,8
Ontario,,8
Ontario,20.4,8
Ontario,18.6,8
Ontario,18.6,8
Ontario,20.8,8
Ontario,20.2,8
Ontario,19.6,8
Ontario,19.6,8
Ontario,19.5,8
Ontario,21.4,8
Ontario,20.9,8
Ontario,20.6,8
Ontario,18.8,8
Ontario,,8
Ontario,23.6,8
Ontario,20.5,8
Ontario,20.3,8
Ontario,21.6,8
Ontario,22.6,8
Ontario,21.7,8
Ontario,23,8
Ontario,21.1,8
Ontario,22,8
Ontario,22.5,8
Ontario,20.7,8
Ontario,22.1,8
Ontario,22.1,8
Ontario,21.2,8
Ontario,,8
Ontario,22.2,8
Ontario,21,8
Ontario,23.6,8
Ontario,22.3,8
Ontario,21.7,8
Ontario,22.8,8
Ontario,22.2,8
Ontario,20.7,8
Ontario,19.2,8
Ontario,20.3,8
Ontario,20.3,8
Ontario,19.2,8
Ontario,19.5,8
Ontario,20.3,8
Ontario,20.4,8
Ontario,19.2,8
Ontario,20.6,8
Ontario,20.2,8
Ontario,21,8
Ontario,21.5,8
Ontario,21.9,8
Ontario,20.6,8
Ontario,20.5,8
Ontario,,8
Ontario,20,8
Ontario,20.5,8
Ontario,21.1,8
Ontario,20.2,8
Ontario,22.8,8
Ontario,20.4,8
Ontario,21.4,8
Ontario,19.2,8
Ontario,22.4,8
Ontario,21.8,8
Ontario,21.5,8
Ontario,22.1,8
Ontario,20.5,8
Ontario,19.3,8
Ontario,21.7,8
Ontario,19.2,8
Ontario,20.1,8
Ontario,,8
Ontario,,8
Ontario,17.7,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,17.3,8
Quebec,,8
Quebec,19.6,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,13.2,8
Quebec,18.1,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,18.5,8
Quebec,18.2,8
Quebec,19.5,8
Quebec,18.1,8
Quebec,17,8
Quebec,,8
Quebec,20.5,8
Quebec,18.8,8
Quebec,17.5,8
Quebec,17.9,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,19.3,8
Quebec,,8
Quebec,19.3,8
Quebec,,8
Quebec,,8
Quebec,16.9,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,17.9,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,21,8
Quebec,20.6,8
Quebec,19,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,19.2,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,19.8,8
Quebec,,8
Quebec,18.2,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,17.4,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,16.4,8
Quebec,,8
Quebec,17.5,8
Quebec,19,8
Quebec,19.9,8
Quebec,19.2,8
Quebec,,8
Quebec,19.3,8
Quebec,20.7,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,18.8,8
Quebec,18.4,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,17.1,8
Quebec,18.8,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,17.3,8
Quebec,16,8
Quebec,16.2,8
Quebec,14.3,8
Quebec,14.3,8
Quebec,13.5,8
Quebec,14,8
Quebec,,8
Quebec,14.7,8
Quebec,18.6,8
Quebec,13.4,8
Quebec,16.6,8
Quebec,15.3,8
Quebec,12.7,8
Quebec,13.7,8
Quebec,,8
Quebec,14.5,8
Quebec,14.9,8
Quebec,14.7,8
Quebec,16.9,8
Quebec,15.3,8
Quebec,15.2,8
Quebec,12,8
Quebec,14.1,8
Quebec,,8
Quebec,16.5,8
Quebec,14.3,8
Quebec,,8
Quebec,16.8,8
Quebec,,8
Quebec,16.1,8
Quebec,16.9,8
Quebec,16.9,8
Quebec,16.8,8
Quebec,14.9,8
Quebec,18.6,8
Quebec,,8
Quebec,18.6,8
Quebec,18.6,8
Quebec,17.7,8
Quebec,17.2,8
Quebec,15.8,8
Quebec,17.5,8
Quebec,15.5,8
Quebec,16.2,8
Quebec,17.5,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,,8
Quebec,16.2,8
Quebec,17.4,8
Quebec,14.8,8
Quebec,15.3,8
Quebec,,8
Quebec,17.9,8
Quebec,16.7,8
Quebec,17.3,8
Quebec,16.5,8
Quebec,17,8
Quebec,17.3,8
Quebec,17.3,8
Quebec,,8
Quebec,,8
Quebec,13.5,8
Quebec,14.6,8
Quebec,14.2,8
Quebec,15.3,8
Quebec,,8
Quebec,15.6,8
Quebec,17.4,8
Quebec,18.5,8
Quebec,,8
Quebec,16.7,8
Quebec,15.9,8
Quebec,15.2,8
Quebec,15.5,8
Quebec,15.2,8
Quebec,13.7,8
Quebec,13.7,8
Quebec,14.4,8
Quebec,13.7,8
Quebec,15,8
Quebec,15,8
Quebec,16.4,8
Quebec,14.8,8
Quebec,13.2,8
Quebec,,8
Quebec,10.3,8
Quebec,12,8
Quebec,8.9,8
Quebec,14,8
Quebec,14.6,8
Quebec,12.4,8
Quebec,13.4,8
Quebec,12,8
Quebec,10.6,8
Quebec,10.3,8
Quebec,11.4,8
Quebec,13,8
Quebec,13.3,8
Quebec,10.3,8
Quebec,9.2,8
Quebec,14.3,8
Quebec,8.8,8
Quebec,15.1,8
Quebec,13.6,8
Quebec,12.4,8
New Brunswick,19,8
New Brunswick,19,8
New Brunswick,,8
New Brunswick,18.4,8
New Brunswick,19.9,8
New Brunswick,18,8
New Brunswick,19.1,8
New Brunswick,18.6,8
New Brunswick,16.6,8
New Brunswick,19.2,8
New Brunswick,19.9,8
New Brunswick,18.8,8
New Brunswick,19.6,8
New Brunswick,17.7,8
New Brunswick,19.1,8
New Brunswick,18.8,8
New Brunswick,18.2,8
New Brunswick,18.4,8
New Brunswick,20.2,8
New Brunswick,20.2,8
New Brunswick,19,8
New Brunswick,16.8,8
New Brunswick,17.5,8
New Brunswick,17.2,8
New Brunswick,19.3,8
New Brunswick,19.6,8
New Brunswick,18.6,8
Nova Scotia,15,8
Nova Scotia,17,8
Nova Scotia,20.2,8
Nova Scotia,19.1,8
Nova Scotia,16.2,8
Nova Scotia,20,8
Nova Scotia,18.8,8
Nova Scotia,17.7,8
Nova Scotia,19,8
Nova Scotia,19.2,8
Nova Scotia,20.1,8
Nova Scotia,20.2,8
Nova Scotia,19.6,8
Nova Scotia,20.2,8
Nova Scotia,19.7,8
Nova Scotia,19.7,8
Nova Scotia,19.8,8
Nova Scotia,20.6,8
Nova Scotia,19.3,8
Nova Scotia,18.4,8
Nova Scotia,19.9,8
Nova Scotia,20.2,8
Nova Scotia,,8
Nova Scotia,17.8,8
Nova Scotia,18.8,8
Nova Scotia,18.6,8
Nova Scotia,19.1,8
Nova Scotia,19.3,8
Nova Scotia,17.5,8
Nova Scotia,15,8
Nova Scotia,17.4,8
Nova Scotia,17.4,8
Nova Scotia,17.5,8
Nova Scotia,18.1,8
Nova Scotia,18.4,8
Nova Scotia,19.3,8
Nova Scotia,19.9,8
Nova Scotia,18.5,8
Nova Scotia,19.7,8
Nova Scotia,19.3,8
Nova Scotia,19.2,8
Nova Scotia,18.3,8
Nova Scotia,18.3,8
Nova Scotia,18.2,8
Nova Scotia,20.2,8
Nova Scotia,19.5,8
Nova Scotia,21,8
Nova Scotia,16.3,8
Nova Scotia,,8
Nova Scotia,18,8
Nova Scotia,18.1,8
Nova Scotia,18.1,8
Prince Edward Island,19.7,8
Prince Edward Island,,8
Prince Edward Island,20.1,8
Prince Edward Island,20,8
Prince Edward Island,19.4,8
Prince Edward Island,19.6,8
Prince Edward Island,20.1,8
Prince Edward Island,20,8
Newfoundland and Labrador,15.5,8
Newfoundland and Labrador,17.4,8
Newfoundland and Labrador,16.3,8
Newfoundland and Labrador,16.4,8
Newfoundland and Labrador,15.5,8
Newfoundland and Labrador,18,8
Newfoundland and Labrador,18.5,8
Newfoundland and Labrador,16.2,8
Newfoundland and Labrador,17.9,8
Newfoundland and Labrador,16.1,8
Newfoundland and Labrador,14.8,8
Newfoundland and Labrador,15.4,8
Newfoundland and Labrador,17.6,8
Newfoundland and Labrador,17.5,8
Newfoundland and Labrador,16.8,8
Newfoundland and Labrador,15.9,8
Newfoundland and Labrador,18.1,8
Newfoundland and Labrador,15.6,8
Newfoundland and Labrador,16.4,8
Newfoundland and Labrador,16.3,8
Newfoundland and Labrador,15.1,8
Newfoundland and Labrador,15.1,8
Newfoundland and Labrador,17.4,8
Newfoundland and Labrador,17.1,8
Newfoundland and Labrador,16.6,8
Newfoundland and Labrador,17.1,8
Newfoundland and Labrador,17.2,8
Newfoundland and Labrador,16.7,8
Newfoundland and Labrador,17.4,8
Newfoundland and Labrador,17,8
Newfoundland and Labrador,17.4,8
Newfoundland and Labrador,16.9,8
Newfoundland and Labrador,17.1,8
Newfoundland and Labrador,14.6,8
Newfoundland and Labrador,16.1,8
Newfoundland and Labrador,13.8,8
Newfoundland and Labrador,17,8
Newfoundland and Labrador,13.2,8
Newfoundland and Labrador,13.5,8
Newfoundland and Labrador,15.3,8
Newfoundland and Labrador,12.7,8
Newfoundland and Labrador,12.7,8
Newfoundland and Labrador,10.5,8
Newfoundland and Labrador,12.3,8
British Columbia,17.4,9
British Columbia,17.2,9
British Columbia,14.6,9
British Columbia,15.1,9
British Columbia,16.5,9
British Columbia,17,9
British Columbia,,9
British Columbia,,9
British Columbia,16.8,9
British Columbia,17.3,9
British Columbia,14.8,9
British Columbia,16.4,9
British Columbia,15.4,9
British Columbia,17.5,9
British Columbia,,9
British Columbia,14.6,9
British Columbia,14.9,9
British Columbia,16.8,9
British Columbia,14.7,9
British Columbia,15.8,9
British Columbia,16,9
British Columbia,16,9
British Columbia,15.4,9
British Columbia,15.8,9
British Columbia,15.7,9
British Columbia,16.5,9
British Columbia,15.9,9
British Columbia,16.7,9
British Columbia,16.7,9
British Columbia,16.3,9
British Columbia,14.4,9
British Columbia,16.4,9
British Columbia,15.3,9
British Columbia,16.3,9
British Columbia,16.4,9
British Columbia,,9
British Columbia,14,9
British Columbia,15.9,9
British Columbia,15.3,9
British Columbia,16.7,9
British Columbia,17,9
British Columbia,16.3,9
British Columbia,17.6,9
British Columbia,15.7,9
British Columbia,15.8,9
British Columbia,15.2,9
British Columbia,15.5,9
British Columbia,16.9,9
British Columbia,16.5,9
British Columbia,13.5,9
British Columbia,15.5,9
British Columbia,16.6,9
British Columbia,16.9,9
British Columbia,14.3,9
British Columbia,15.8,9
British Columbia,14.9,9
British Columbia,15.8,9
British Columbia,15.7,9
British Columbia,16,9
British Columbia,17.2,9
British Columbia,,9
British Columbia,16.8,9
British Columbia,16.7,9
British Columbia,17.5,9
British Columbia,,9
British Columbia,17.3,9
British Columbia,15.9,9
British Columbia,15.9,9
British Columbia,15.8,9
British Columbia,16.4,9
British Columbia,17,9
British Columbia,14.5,9
British Columbia,14.7,9
British Columbia,13.4,9
British Columbia,13,9
British Columbia,12.8,9
British Columbia,13.3,9
British Columbia,13.9,9
British Columbia,14,9
British Columbia,15.2,9
British Columbia,14.9,9
British Columbia,15.4,9
British Columbia,15.1,9
British Columbia,15,9
British Columbia,13.7,9
British Columbia,13.5,9
British Columbia,15.7,9
British Columbia,14.1,9
British Columbia,16.1,9
British Columbia,14.4,9
British Columbia,13.1,9
British Columbia,13.4,9
British Columbia,13.1,9
British Columbia,13.2,9
British Columbia,15.7,9
British Columbia,14,9
British Columbia,15.4,9
British Columbia,15.4,9
British Columbia,13.9,9
British Columbia,13.4,9
British Columbia,15.5,9
British Columbia,13.3,9
British Columbia,,9
British Columbia,12.3,9
British Columbia,14.3,9
British Columbia,13.4,9
British Columbia,13.9,9
British Columbia,14.2,9
British Columbia,8.9,9
British Columbia,12.4,9
British Columbia,11.4,9
British Columbia,11.6,9
British Columbia,11.6,9
British Columbia,12,9
British Columbia,16.7,9
British Columbia,17,9
British Columbia,12.7,9
British Columbia,13.1,9
British Columbia,10.3,9
British Columbia,12.1,9
British Columbia,11.3,9
British Columbia,11.4,9
British Columbia,11.4,9
British Columbia,13.2,9
British Columbia,13.4,9
British Columbia,13.1,9
British Columbia,12.8,9
British Columbia,9.3,9
British Columbia,12.4,9
British Columbia,13,9
British Columbia,12.9,9
British Columbia,17.3,9
British Columbia,17.3,9
British Columbia,18,9
British Columbia,,9
British Columbia,14.5,9
British Columbia,14.1,9
British Columbia,18,9
British Columbia,17.7,9
British Columbia,16,9
British Columbia,17.2,9
British Columbia,17.8,9
British Columbia,17.1,9
British Columbia,17.9,9
British Columbia,15.4,9
British Columbia,,9
British Columbia,18.1,9
British Columbia,17.1,9
British Columbia,,9
British Columbia,17.5,9
British Columbia,16.4,9
British Columbia,16.6,9
British Columbia,18.7,9
British Columbia,16.7,9
British Columbia,16.4,9
British Columbia,17.3,9
British Columbia,17.7,9
British Columbia,9.7,9
British Columbia,16.6,9
British Columbia,18.1,9
British Columbia,18,9
British Columbia,14.2,9
British Columbia,19.2,9
British Columbia,19.1,9
British Columbia,19.4,9
British Columbia,15.1,9
British Columbia,16.2,9
British Columbia,17.7,9
British Columbia,15.7,9
British Columbia,18.4,9
British Columbia,18.5,9
British Columbia,18.5,9
British Columbia,18.4,9
British Columbia,16.8,9
British Columbia,15.9,9
British Columbia,15.7,9
British Columbia,17.4,9
British Columbia,14.6,9
British Columbia,15.7,9
British Columbia,17.9,9
British Columbia,16.3,9
British Columbia,16.8,9
British Columbia,16.8,9
British Columbia,16.6,9
British Columbia,16,9
British Columbia,13.8,9
British Columbia,14.6,9
British Columbia,16.2,9
British Columbia,15.9,9
British Columbia,16.8,9
British Columbia,17.2,9
British Columbia,16.9,9
British Columbia,16.4,9
British Columbia,14.9,9
British Columbia,15.2,9
British Columbia,14.3,9
British Columbia,14.1,9
British Columbia,13.8,9
British Columbia,14.4,9
British Columbia,13.1,9
British Columbia,13.1,9
British Columbia,15.3,9
British Columbia,19.3,9
British Columbia,13,9
British Columbia,12.8,9
British Columbia,12.8,9
British Columbia,15.2,9
British Columbia,11.5,9
British Columbia,13.7,9
British Columbia,18,9
British Columbia,17.9,9
British Columbia,12.4,9
British Columbia,14.5,9
British Columbia,15.6,9
British Columbia,14.2,9
British Columbia,16.2,9
British Columbia,16,9
British Columbia,13.6,9
British Columbia,13.5,9
British Columbia,13.5,9
British Columbia,12.6,9
British Columbia,14.8,9
British Columbia,14.8,9
British Columbia,8.8,9
British Columbia,11.3,9
British Columbia,11.2,9
British Columbia,10.9,9
British Columbia,10.9,9
British Columbia,10.5,9
British Columbia,11.1,9
British Columbia,7.8,9
British Columbia,9.5,9
British Columbia,10.1,9
British Columbia,8.1,9
British Columbia,9.1,9
British Columbia,9.5,9
Yukon,5.4,9
Yukon,5.8,9
Yukon,5.7,9
Yukon,7.2,9
Yukon,7.3,9
Yukon,7,9
Yukon,6.8,9
Yukon,6.4,9
Yukon,1.6,9
Yukon,2.7,9
Yukon,2.9,9
Yukon,1.3,9
Yukon,8,9
Yukon,7.8,9
Yukon,5,9
Yukon,5.3,9
Yukon,7.2,9
Yukon,7.8,9
Yukon,3.7,9
Yukon,3.5,9
Yukon,7.3,9
Yukon,7.2,9
Yukon,7.8,9
Yukon,7.8,9
Yukon,7.4,9
Yukon,7.4,9
Yukon,7.6,9
Yukon,7.9,9
Yukon,7.8,9
Northwest Territories,4.7,9
Northwest Territories,1.5,9
Northwest Territories,4.9,9
Northwest Territories,4.8,9
Northwest Territories,5.9,9
Northwest Territories,6,9
Northwest Territories,6.9,9
Northwest Territories,6.6,9
Northwest Territories,6.6,9
Northwest Territories,9.9,9
Northwest Territories,9.9,9
Northwest Territories,5.9,9
Northwest Territories,7.8,9
